0.1000,0.0667,0.1875,0.0649,0.0656,0.6250,0.5500,0.0950,0.0798,0.0950,0.3889,0.0825,0.3000,0.2000,0.5000,0.0909,0.1475,1.4150,1.0500,0.2117,0.3263,0.2716,0.1495,0.2125,0.6000,0.5500,0.0000,0.0000,1.6545,0.2000,0.1318,0.1000,0.0000,0.0700,0,0
0.0000,0.0000,0.0000,0.0390,0.0492,0.1000,0.1000,0.0000,0.0000,0.0000,0.0928,0.0375,0.3000,0.2000,0.5000,0.0909,0.1475,1.4150,1.0500,0.2117,0.3263,0.2716,0.1495,0.2125,0.6000,0.1000,0.0000,0.1000,1.8795,0.2000,0.1750,0.0000,0.0000,0.0000,0,0
0.3000,0.2000,0.5000,0.0909,0.1475,1.4150,1.0500,0.2117,0.3263,0.2716,0.1495,0.2125,0.2000,0.1500,0.4000,0.1169,0.1311,0.4285,0.5000,0.1197,0.2124,0.1069,0.6382,0.1775,0.6000,1.0225,0.1000,0.5000,1.4182,0.7000,0.1500,0.2500,0.2000,1.0000,1,0
0.2000,0.1500,0.4000,0.1169,0.1311,0.4285,0.5000,0.1197,0.2124,0.1069,0.6382,0.1775,0.3000,0.2000,0.5000,0.0909,0.1475,1.4150,1.0500,0.2117,0.3263,0.2716,0.1495,0.2125,0.6000,0.4365,0.4000,0.0000,1.7112,0.7000,0.0800,0.3000,0.2000,0.3000,0,0
0.1000,0.0833,0.2000,0.0649,0.1148,0.7750,0.6500,0.0940,0.1111,0.0855,0.2942,0.1125,0.4000,0.2500,0.6625,0.1299,0.2131,1.5788,1.0500,0.2600,0.4880,0.2925,0.3749,0.3325,0.7000,0.6500,0.0000,0.1000,1.7005,1.0000,0.1192,0.1000,0.1000,0.3000,0,0
0.0000,0.0000,0.0000,0.0390,0.0492,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0375,0.4000,0.2500,0.6625,0.1299,0.2131,1.5788,1.0500,0.2600,0.4880,0.2925,0.3749,0.3325,0.7000,0.0500,0.0000,0.0000,2.0005,0.0000,0.1000,0.0000,0.0000,0.0000,0,0
0.4000,0.2500,0.6625,0.1299,0.2131,1.5788,1.0500,0.2600,0.4880,0.2925,0.3749,0.3325,0.2000,0.1833,0.4375,0.1429,0.1803,0.5022,0.4500,0.1377,0.2783,0.1532,0.8511,0.2325,0.7000,1.0050,0.3000,0.2000,1.5230,0.7000,0.1452,0.3500,0.3000,0.6420,1,0
0.2000,0.1833,0.4375,0.1429,0.1803,0.5022,0.4500,0.1377,0.2783,0.1532,0.8511,0.2325,0.4000,0.2500,0.6625,0.1299,0.2131,1.5788,1.0500,0.2600,0.4880,0.2925,0.3749,0.3325,0.7000,0.4180,0.3000,0.0000,1.8165,1.1000,0.0556,0.3500,0.2000,0.9080,0,0
0.1000,0.1167,0.2125,0.0909,0.1311,0.7350,0.5500,0.1235,0.2109,0.0950,0.0856,0.1825,0.4000,0.3167,0.7625,0.1818,0.2623,0.7987,0.6000,0.4019,0.6366,0.3171,0.2665,0.4100,0.8000,0.5100,0.4000,0.1000,1.6442,0.6000,0.0727,0.1500,0.1000,0.1320,0,0
0.1000,0.0333,0.1125,0.0390,0.0492,0.1176,0.0500,0.0760,0.0494,0.0594,0.0516,0.0550,0.4000,0.3167,0.7625,0.1818,0.2623,0.7987,0.6000,0.4019,0.6366,0.3171,0.2665,0.4100,0.8000,0.0420,0.1000,0.0000,1.8782,0.1000,0.0500,0.0000,0.0000,0.1080,0,0
